Date,MSI,LRCX,ADP,JNPR,HPQ,PTC,IPGP,NVDA,CRM,EPAM,PAYX,SNPS,KLAC,ADI,GLW,FB,CDAY,WDC,ZBRA,AAPL,AMAT,CDW,ENPH,AVGO,V,PYPL,SWKS,CDNS,AMD,ADBE,CTXS,ADSK,NLOK,GPN,NTAP,MSFT,GOOG,ANET,TYL,BR,TXN,FTNT,HPE,FLT,APH,KEYS,MCHP,QCOM,ANSS,ORCL,SEDG,FISV,FFIV,FIS,DXC,NOW,GOOGL,JKHY,STX,INTC,INTU,AKAM,MPWR,IT,TER,MA,VRSN,NXPI,TEL,MU,CTSH,TRMB,IBM,ACN,CSCO,PAYC
2018-05-10,102.20700073242188,190.4053497314453,117.16883850097656,23.365488052368164,20.138784408569336,87.62000274658203,251.1000061035156,64.46562194824219,130.6199951171875,128.08999633789062,55.96686172485352,91.19000244140624,102.7461395263672,86.41626739501953,24.60037422180176,185.52999877929688,33.130001068115234,72.89863586425781,153.1199951171875,45.56664657592773,52.57827377319336,74.77203369140625,5.210000038146973,212.50320434570312,127.7421417236328,79.19000244140625,91.02413177490234,42.22999954223633,12.130000114440918,241.1499938964844,103.72096252441406,136.47000122070312,15.643107414245604,114.47462463378906,64.22843170166016,93.31150817871094,1097.5699462890625,65.16500091552734,229.5,109.74766540527344,99.44483184814452,60.15999984741211,15.42481517791748,204.2400054931641,41.96922302246094,53.09000015258789,43.94111633300781,48.50822448730469,172.30999755859375,44.14037704467773,64.8499984741211,72.41000366210938,172.75999450683594,100.0522918701172,86.09909057617188,178.97999572753906,1105.469970703125,117.71600341796876,48.06517028808594,50.01280212402344,188.9549560546875,76.36000061035156,124.56640625,134.3699951171875,35.82787322998047,189.3132781982422,124.58999633789062,94.78181457519533,87.57665252685547,52.53048706054688,72.07046508789062,34.349998474121094,114.06873321533205,148.54347229003906,41.438621520996094,109.5199966430664
2018-05-11,101.84989166259766,188.10940551757807,117.12284088134766,23.525161743164062,20.103376388549805,88.05000305175781,251.47000122070312,63.077823638916016,130.6300048828125,129.72000122070312,56.27783966064453,91.0199966430664,102.75537872314452,85.73115539550781,25.17582130432129,186.9900054931641,34.380001068115234,72.67729949951172,155.57000732421875,45.393348693847656,51.92496490478516,75.1831283569336,5.090000152587891,212.3897705078125,128.54176330566406,79.19999694824219,90.96785736083984,42.25,11.949999809265137,241.8800048828125,103.0307159423828,136.2100067138672,10.46447467803955,114.60289764404295,64.62187194824219,93.11134338378906,1098.260009765625,64.97750091552734,231.00999450683597,109.98162841796876,98.7937240600586,60.380001068115234,15.44229221343994,202.5800018310547,42.31067657470703,53.63999938964844,43.842063903808594,48.73766708374024,172.1300048828125,44.03691864013672,64.30000305175781,72.79000091552734,171.75999450683594,100.03321838378906,86.37158203125,178.8699951171875,1103.3800048828125,118.62488555908205,47.59518814086914,49.73080825805664,188.857666015625,76.30000305175781,122.52369689941406,135.0399932861328,35.48600769042969,189.60748291015625,125.6500015258789,94.51451873779295,87.8553237915039,51.69255065917969,72.66828155517578,34.529998779296875,113.98963928222656,149.05587768554688,41.10746765136719,107.37999725341795
2018-05-14,100.91942596435548,190.42404174804688,116.51580810546876,23.72918701171875,19.97944641113281,86.3499984741211,252.97999572753903,63.28351211547852,127.69000244140624,125.58999633789062,56.4466552734375,89.88999938964844,105.00013732910156,86.90695190429688,25.238758087158203,186.63999938964844,36.47999954223633,74.81703186035156,153.64999389648438,45.28744125366211,52.3226318359375,74.90587615966797,5.179999828338623,213.5940399169922,127.9468994140625,78.80999755859375,92.85266876220705,42.18999862670898,12.229999542236328,238.3699951171875,102.33087158203124,134.11000061035156,11.47232437133789,113.38909912109376,63.25379180908203,93.42585754394533,1100.199951171875,63.380001068115234,229.07000732421875,108.58721160888672,100.05069732666016,59.54999923706055,15.372379302978516,202.3000030517578,42.41166687011719,53.40999984741211,44.082618713378906,50.07016372680664,166.97000122070312,44.03691864013672,68.55000305175781,72.41999816894531,172.58999633789062,99.8520050048828,84.70360565185547,173.72999572753906,1106.5999755859375,116.95061492919922,47.89732360839844,49.94002532958984,187.2919464111328,76.69000244140625,122.14613342285156,134.8000030517578,35.78880310058594,188.4012908935547,126.6500015258789,105.7119369506836,88.29190826416016,52.86964797973633,71.98506164550781,34.93000030517578,114.11618041992188,147.62303161621094,40.901615142822266,102.01000213623048
2018-05-15,101.48332977294922,188.7067108154297,116.87449645996094,23.80015563964844,19.510284423828125,84.6500015258789,251.7700042724609,60.8548698425293,128.1300048828125,124.98999786376952,57.104148864746094,88.66000366210938,103.69613647460938,86.61994934082031,24.92406463623047,184.32000732421875,36.95000076293945,76.53250885009766,154.4499969482422,44.87584686279297,51.21483612060547,74.66688537597656,5.300000190734863,210.8189849853516,127.83967590332033,77.79000091552734,91.79304504394533,41.08000183105469,12.449999809265137,236.6000061035156,101.75564575195312,136.16000366210938,11.970887184143066,112.99434661865234,63.07494735717773,92.74919891357422,1079.22998046875,62.38750076293945,226.6300048828125,108.19412994384766,98.75755310058594,59.290000915527344,15.206332206726074,202.1999969482422,42.252960205078125,53.45000076293945,44.03545379638672,49.09946060180664,165.47999572753906,44.02751541137695,67.6500015258789,72.08999633789062,171.1999969482422,99.8520050048828,83.29159545898438,173.4199981689453,1084.8699951171875,116.20437622070312,48.48480987548828,49.04856872558594,184.549560546875,76.29000091552734,122.2042236328125,135.1699981689453,35.03669738769531,188.2835998535156,126.66000366210938,105.05325317382812,88.13397979736328,53.87716293334961,71.6054916381836,34.54999923706055,113.6733169555664,146.19967651367188,40.704708099365234,101.56999969482422
2018-05-16,100.84425354003906,193.11196899414065,117.74829864501952,23.826770782470703,19.6784725189209,84.4000015258789,252.47000122070312,60.96639251708984,128.77000427246094,123.54000091552734,57.71722030639648,88.94999694824219,105.87567138671876,87.74018859863281,25.283716201782227,183.1999969482422,37.20000076293945,80.25860595703125,156.0399932861328,45.29465866088867,52.23741912841797,75.1831283569336,5.599999904632568,209.88522338867188,127.63489532470705,77.81999969482422,92.68389129638672,41.02999877929688,12.81999969482422,237.38999938964844,101.50638580322266,135.92999267578125,11.981613159179688,113.65554809570312,63.20014190673828,92.98851013183594,1081.77001953125,62.282501220703125,226.9199981689453,107.70751190185548,100.73794555664062,58.61000061035156,15.407334327697754,203.3300018310547,42.488616943359375,53.52999877929688,44.106201171875,50.03486251831055,165.27999877929688,43.952266693115234,67.55000305175781,72.27999877929688,171.0399932861328,99.98552703857422,83.2007827758789,171.14999389648438,1084.0899658203125,116.9888916015625,49.82765197753906,49.70351028442383,185.17193603515625,74.58999633789062,123.6950912475586,135.72999572753906,36.68743896484375,188.6562347412109,127.12000274658205,103.89818572998048,88.53340911865234,56.36103820800781,71.53905487060547,34.779998779296875,114.37712860107422,146.2091522216797,40.41831207275391,101.66999816894533
2018-05-17,99.857421875,189.77072143554688,117.72069549560548,23.70257568359375,19.74043655395508,84.18000030517578,246.7400054931641,61.387691497802734,126.0500030517578,125.62999725341795,57.2374267578125,88.9000015258789,105.47516632080078,87.99018096923828,25.022968292236328,183.75999450683597,38.33000183105469,79.79744720458984,153.6300048828125,45.00823593139648,51.09173583984375,75.44127655029297,5.53000020980835,208.96017456054688,126.90232849121094,79.19000244140625,93.49967956542967,41.52000045776367,12.81999969482422,236.8500061035156,101.28589630126952,136.52000427246094,11.965527534484863,112.343017578125,62.493743896484375,92.06005859375,1078.5899658203125,61.86750030517578,227.22999572753903,106.50961303710938,99.7703628540039,58.290000915527344,15.44229221343994,205.5,42.37801361083984,53.7599983215332,44.0401611328125,50.25547790527344,164.5800018310547,43.773563385009766,66.5999984741211,72.5,171.13999938964844,99.01273345947266,82.49890899658203,171.7100067138672,1081.260009765625,116.96017456054688,49.53390502929688,49.858158111572266,184.55929565429688,76.08999633789062,124.65351104736328,133.22999572753906,36.84371948242188,187.4990997314453,127.36000061035156,101.86489868164062,88.64488220214844,54.565467834472656,71.9091567993164,34.83000183105469,114.27433013916016,147.01571655273438,38.89680480957031,101.69000244140624
2018-05-18,100.00780487060548,182.4535369873047,118.56687927246094,23.64935302734375,19.598800659179688,84.1500015258789,242.4600067138672,60.94903945922852,126.95999908447266,126.41000366210938,57.59282302856445,89.25,101.88916015625,87.84203338623047,24.897090911865234,182.67999267578125,36.81999969482422,78.16497039794922,152.6300048828125,44.84454727172852,46.87827301025391,75.2883071899414,5.340000152587891,205.94073486328125,126.90232849121094,80.79000091552734,92.35568237304688,41.79999923706055,13.0,238.08999633789065,100.98869323730467,138.85000610351562,11.89583683013916,112.26408386230467,61.78734588623047,92.23233032226562,1066.3599853515625,62.022499084472656,227.75,107.39867401123048,99.96027374267578,58.52000045776367,15.346160888671877,204.47000122070312,42.31067657470703,53.83000183105469,43.94239807128906,50.7496452331543,164.92999267578125,43.56664276123047,66.44999694824219,72.9800033569336,172.27000427246094,99.2988739013672,82.76313018798828,173.94000244140625,1069.6400146484375,117.1132583618164,47.25947952270508,48.6665153503418,185.2983856201172,75.33999633789062,124.82778930664062,134.22999572753906,36.52137756347656,186.71456909179688,127.66999816894533,105.97920989990234,88.39407348632812,53.25868606567383,72.15585327148438,34.70000076293945,113.94219970703124,147.37631225585938,38.67304611206055,103.5199966430664
2018-05-21,101.8592758178711,186.5414276123047,118.5024871826172,23.92434310913086,19.55454444885254,84.79000091552734,245.66000366210935,60.52775192260742,126.37000274658205,125.7300033569336,57.8593864440918,89.43000030517578,103.79859924316406,88.23086547851562,24.96002960205078,184.4900054931641,35.15999984741211,79.80667877197266,154.16000366210938,45.16228485107422,47.34223556518555,76.3495101928711,5.5,208.6111297607422,127.61530303955078,81.25,92.99539947509766,42.0099983215332,12.989999771118164,238.1000061035156,101.1996078491211,137.6699981689453,11.57418441772461,112.18514251708984,61.20612716674805,93.41921997070312,1079.5799560546875,63.5625,225.72000122070312,108.12865447998048,99.84270477294922,59.31999969482422,15.302465438842772,203.52999877929688,42.76754379272461,54.0,44.420631408691406,50.92613983154297,164.52000427246094,44.40372848510742,67.25,73.25,174.41000366210938,99.61357879638672,83.37417602539062,171.4499969482422,1084.010009765625,117.04627990722656,48.04838943481445,49.41241836547852,186.416748046875,76.45999908447266,125.6313247680664,132.25,37.29302597045898,187.4990997314453,128.32000732421875,109.44438934326172,89.10931396484375,55.34354782104492,72.07024383544922,34.91999816894531,115.05726623535156,148.9230499267578,39.15635681152344,102.6999969482422
2018-05-22,102.7332992553711,189.4440460205078,118.07940673828124,24.12837219238281,19.536834716796875,84.79000091552734,245.0200042724609,60.14609909057617,125.44000244140624,123.43000030517578,58.125919342041016,89.2699966430664,105.8291015625,88.61045837402344,24.852134704589844,183.8000030517578,34.31999969482422,81.04255676269531,154.19000244140625,45.04914855957031,47.57893753051758,75.51773834228516,5.539999961853027,208.12242126464844,127.6641845703125,80.62000274658203,94.11493682861328,42.04999923706055,12.979999542236328,238.7899932861328,101.05582427978516,136.7100067138672,11.456241607666016,110.44828033447266,59.92745971679688,93.32350158691406,1069.72998046875,62.40499877929688,224.1199951171875,106.9775390625,100.24964141845705,58.77000045776367,15.215072631835938,199.5800018310547,42.36838912963867,53.83000183105469,44.66686630249024,50.64376068115234,163.4499969482422,43.61366653442383,66.3499984741211,71.66000366210938,173.9600067138672,98.70757293701172,82.06951904296875,170.25999450683594,1075.31005859375,115.38611602783205,48.68623733520508,49.53068542480469,185.2983856201172,76.38999938964844,125.40865325927734,131.35000610351562,37.429786682128906,187.91098022460935,127.83999633789062,110.2176284790039,88.161865234375,58.88481903076172,71.77452087402344,34.599998474121094,114.74090576171876,147.39529418945312,39.06686401367188,100.93000030517578
2018-05-23,104.17125701904295,189.75201416015625,118.98076629638672,24.13724136352539,19.38634490966797,85.36000061035156,246.16000366210935,61.383487701416016,128.08999633789062,124.29000091552734,58.25920867919922,90.33000183105467,105.5310516357422,87.38837432861328,24.96902275085449,186.8999938964844,33.970001220703125,81.62361145019531,152.9600067138672,45.337982177734375,47.85462188720703,76.6458969116211,5.650000095367432,209.9288330078125,128.80691528320312,81.08000183105469,94.1337432861328,42.33000183105469,13.100000381469728,243.91000366210935,102.14871215820312,139.30999755859375,11.429437637329102,110.57656860351562,59.721797943115234,94.43382263183594,1079.68994140625,63.994998931884766,226.38999938964844,108.58721160888672,100.43952941894533,59.16999816894531,13.615785598754885,200.6000061035156,42.416481018066406,53.59000015258789,44.54848098754883,51.90564727783203,164.16000366210938,44.11215972900391,61.650001525878906,71.87000274658203,174.57000732421875,99.0604248046875,82.63927459716797,173.9600067138672,1085.9599609375,116.8543472290039,48.912845611572266,50.22202682495117,190.8318328857422,77.0199966430664,126.551025390625,131.75999450683594,37.576290130615234,189.2544403076172,128.2100067138672,107.4397430419922,88.19900512695312,59.822509765625,72.27057647705078,34.709999084472656,114.4087905883789,147.37631225585938,39.09371566772461,101.77999877929688
2018-05-24,104.19005584716795,190.7413482666016,119.81773376464844,23.959827423095703,19.404052734375,85.83999633789062,248.1699981689453,61.42068862915039,128.74000549316406,123.81999969482422,58.5257568359375,88.55999755859375,105.74528503417967,87.99018096923828,24.57340240478516,185.92999267578125,33.709999084472656,80.66442108154297,153.80999755859375,45.28744125366211,48.26339340209961,76.98136901855469,5.800000190734863,212.5206756591797,128.81668090820312,81.55000305175781,93.68218994140624,42.22999954223633,13.40999984741211,245.1499938964844,102.15828704833984,138.9199981689453,11.25252914428711,111.3956298828125,60.87529373168945,94.09881591796876,1079.239990234375,63.15250015258789,228.2100067138672,108.79309844970705,100.15016174316406,60.63999938964844,13.773090362548828,202.3600006103516,42.22412490844727,53.43999862670898,44.9130973815918,52.13508605957031,163.22000122070312,43.69831848144531,56.45000076293945,71.68000030517578,173.41000366210938,98.99369049072266,82.32549285888672,175.52000427246094,1085.449951171875,117.19981384277344,48.912845611572266,49.8035774230957,192.34893798828125,77.4800033569336,126.4251480102539,131.3000030517578,37.62512969970703,188.19532775878903,128.1699981689453,106.44696807861328,88.02169799804688,61.33876800537109,72.4327392578125,34.4900016784668,113.9342803955078,147.64199829101562,38.995262145996094,103.0500030517578
